content,sentiment
"Mau login balik aja susah, lupa kata sandi jadinya pengen diubah lagi malah disuruh pake perangkat sebelumnya, gaada pilihan ubah via telpon atau SMS gitu, ribet amat ga kayak aplikasi lainnya yang kalau mau ubah password bisa pake cara nomor telpon atau SMS yang tertaut di perangkat ini.",0
Sudah tidak membayar... Sangat kecewa,0
"Benerin sistem login lu, minimal verifikasi nya dikirim ke email kek nomber telepon kek mana coba ini harus verifikasi di line chat nya sedangkan kita gk login ke aplikasinya bodoh",0
Nomor kontak tidak bisa terdaftar,1
Apk tolol susah di buka,0
Kenapa selalu eror aja,0
suru di perbarui tp gk jadi,1
"Kecewa updetan tambah aneh login FB hilang, harus ada di HP satunya untk verifikasi, logout semua device= akun ilang verif kluar di akun yg masi login di hp sblm nya klo misal gaada hp sblm nya gmn? Yauda ilang buset 2 akun ilang semua akun getrich jg ilang badutt""",0
Ribet banget,0
Customer servicenya Slow respon,0
tolong ini di perbaiki mau login ke google loading mulu,0
Login jangan di persulit lah min kek mau ngelamar kerja Bae bjir🗿,0
"Please, my account wants to log in again to the same email but it doesn't work",0
Not work,0
Good apk,1
Kurang bagus,1
Apk sampah akun gua di blokir gak jelas,0
"Buruk bgt line najis masa line gua ada iklan nya padahal udah dilaporan lah tetep aja ga ilang2, jgn download line ga bagus skrng terimakasih",0
Tidak bisa menambahkan nomor telepon cok gmn caranya neh!??,0
"Apa apaan ini bikin id pengguna aja ga bisa, selalu koneksi buruk mulu gajelas gua udh login daftar baru pake beberapa gmail hasilnya msh begitu najis",0
Baik,1
Msih belom bisa,1
Kenapa sekarang masukan nomer hp tapi tidak terdapat di negara Padahal udah bener masukin nomer nya gimana sih ini jadi jelek apk nya makin ribet bukan nya makin lama makin simpel !!,0
Gud,1
Gajelas,0
Good,1
Aplikasinya ngelag banyak makan kouta,0
aplikasi yang membosankan. pelan2 mulai ditinggalkan user dan sekarnag uda berasa banget. Skrng klo tuker kontak udah ga nanya id line tapi whatsapp!,0
"Gabisa login, malah jadi akunnya orang lain pas mau login lagi wkwk",0
buka dapps nya lama bgt,0
Kenapa tetap gak conect,0
Ngk bisa di donlod,0
bagus,1
Lumayan bagus,1
"Susah masuk akunya,padahal bikin sandi nya sama tapi gak bisa bisa ada yang tau kenapa yaa",1
Gak bisa daftar/login,0
Line minidapp is coming,1
gasuka banget sama aplikasi nya masa aku gabisa masuk terus,0
"di suruh verifikasi ke hp yang lama sedangkan hp lama gw udh gw restart pass download harus verifikasi hp lama, lah aneh amat udh jelas jelas itu hp lama nya yaa kalo begini jatoh nya akun line gw ilang atuh njeng",0
"baru daftar kok ""Verifikasi di blokir sementara"" gimana cara pakenya ni aplikasi apaan dah, tolong diperbaiki. ada yang sama?",0
"suka bgt sm line tapi mohon bgt sih buat line voom nya jgn di ilangin jgn buat thai, taiwan sm jepang doang. gue butuh bgt line voom",1
APLIKASI BURIK,0
Bagus,1
"Asli kecewa sih banyak temen-temen yg ga online lagi, di tambah fitur voom mau di batasi. Gatau gmna jadinya ini aplikasi jadi tambah sepi banget.",1
Stupid app,0
Tidak bisa menambahkan no.telepon tulisan di linenya no.telepon tidak terdaftar dalam wilayah anda,0
Mantap,1
"ribet banget sih mau nambahin nomer , padahal udah bener kok malah muncul notifikasi (nomer telepon tidak dapat ditambahkan di negara/wilayah anda) terus gimana caranya biar bisa nggak mungkin pindah negara cuma buat daftar 🗿",0
"We ini saya gagal login karna koneksi internet,pas mau login lagi malah verifikasi di blokir njirr,anehh",0
"Akun gw ga bisa dipake gimana ini kocak, cuman login aja susah amat",0
Dikit dikit ngga bisa daftar verifikasi di blokir Login ngga bisa Pokoknya jelek Terlalu maksain hadirkan airdrop Kalau mau hadirkan airdrop itu kayak telegram dong Mau pakai bnyak akun ngga ada namanya di blokir Kalau masalah blokir itu dari pihak def yg Adain airdrop dlm line bukan line Kalau mau login atau daftar verifikasi di blokir Makanya lebih melesat naik rate telegram Apk line harus perbaiki itu Bikin kayak telegram mau bikin berapa akun boleh krna udah hadirkan airdrop,0
Nice👍,1
"Aku kasi dua aja deh bintang nya soalnya aplikasi nya udah nggak Nerima nomor dari negara ini lagi, dicoba berkali-kali tetap nggak bisa kenapa nya",0
Mengapa saya tidak bisa login ya padahal internet saya ini aman - aman saja sudah di install ulang bahkan di restart Hpnya tetap saja tisak bisa. Sebelum di install ulangpun saya gabisa mengirim pesan sedangkan pengguna lain saya lihat bisa,1
"Kenapa sering error, pesan saya tidak masuk ke orang lain, dan tidak bisa menambahkan kontak",0
Mantap,1
Terlalu dibuat Jolodong yruu opo...,1
Terima kasih Line Dan KAIA berkat event KAIA saya dalam 7hari bisa dapat 6.5juta😍😍😍 Jangan lupa adain event event selanjutnya mantap line🔥🔥🔥,1
Gacorrrr,1
Bagus sngt membantu,1
So amazing,1
Bagusss,1
Daftar akun baru sangat susah,0
Busuk,0
tolong kembalikan login via Facebook,0
Knpa saat mau daftar pkai nomer gk bisa min???,1
Asu,0
Tidak ada fitur upload foto/ video dari galeri untuk story line voom di hp google pixel 7 pro Hanya ada fitur upload foto/video secara langsung dari kamera aplikasi line. Info solusinya,0
"Bro, don't make Web3 one application too heavy, make LINEWEB3 specifically for miniapps",0
Sangat kecewa karena mau masuk akun lama ribet kaya mau daftar hutang,0
Masa nggak bisa pake akun baru,1
error ga bisa dibuka,0
"Aplikasi mantap, mulai sekarang aku pakai line🚀",1
Ty line,1
Voom just 3 country how about my wallet cannot acces? ur apk be dead like before,0
Kok ga bisa daftar yaa? Harus update dan ga bisa di update,0
Bagus banget!!,1
Dump,0
Cung yang buat beli tiket sultan squad,1
Bagus,1
Aneh kenapa gak bisa daftar dari hp sndiri,0
Kenapa sekarang LINE tidak bisa di akses ya ? Bahkan sampai nyoba uninstall ulang di dua gadget yang berbeda tp ttp aja ga bisa ? Ada tulisan ( tidak dapat terhubung ke internet. Periksa koneksi anda dan coba lagi ) Tolong dong segera di perbaiki,1
"Kenapa setiap daftar nomor selalu tidak bisa ya, mohon bantuan nya",0
Knpa malahan ngak bisa masuk lgi yaa,1
Tiba tiba ke block tanpa alasan yang jelas. Woy kapan ini Akun gua ke buka?,0
Hewan apa kau dikit² blokir,0
"Wanting to switch devices is really complicated, using other methods still doesn't work, I've used an email asking me to still enter the code that was in the application I was previously logged in to, even though the one I logged in to has deleted the data, what do I do?",0
sekarang susah login malah akun di blok sementara,0
Sangat suka bngtt,1
line cacat bangetttt ngestak terussss,0
tidak bisa menautkan nomor telepon,0
"Tolong dengan sangat-sangat di perhatikan, aplikasi ini banyak Bug nya !!!",0
"aplikasi ampas, makin kesini makin gajelas ribet banget buat login ulang di device yg baru. udh dicoba berbagai cara tetap ga bisa alhasil harus buat gmail/ no telepon yg baru",0
"Tolong kembalikan lagi ,log in lewat Facebook, soalnya ada banyak game line saya yg hilang karna GK bisa log in lewat Facebook lagi",0
Kenapa akun saya tidak bisa menambahkan no telpon,1
Saya suka sekali,1
Oke,1
GK bisa login dan daftar,0
"Ribet taii harus pindah akun pindah akun segala ,coba di setting cukup dengan gmail ,aplikasi Bodoh menyusahkan",0
masuk aja gabisa apalgi login huh? di blokir trs,0
Usaha pembaharuan sistem baru yang mudah dioprasikan. Atau anda kehilangan peminat.,0
KAIA LU JEBOL BOSSS FREE MONEY,0
jelek,0
Jelek,0
Bagus sekali,1
"saya enggak bisa masuk, alasenya tidak ada koneksi",0
Aplikasi sampah login juga di persulit harus verivikasi pindah akun gimana mau mempermudah pengguna malah di persulit,0
Error' gak bisa daftar,0
"Sangat merepotkan, pindah akun susah banyak bla bla akhirnya nggak bisa",0
kalo fitur VOM hilang bintang - 4,1
Info dong.. Line saya di blokir Gimana cara ngatasinnya????,0
aplikasinya sangat bagus dan ringan,1
"Aplikasi tidak berguna, sekedar login saja susah nya minta ampun",0
👍,1
Tolong dong adain login lewat fb kak. Aku hanya lewat fb kalau login,0
"It is difficult to log in/move accounts on the same or different devices, even though the data is on the device itself, but the features for accessing accounts in the application are very limited.",0
"apk lemot beud, buka wallet aja ga bisa, gimana klo mau main minigame, saran di perbaiki min",0
"data aplikasi tidak sengaja terhapus dan harus login ulang, saat login malah diminta kode pindah akun, mau login ulang aja ribet, hilang sudah akun saya",0
Woii balikin opc plis😭😭😭,0
"Sudah download mau login susah, padahal akun sudah lama pake, sekarang tidak bisa login.",0
Cepat mengistal,1
Bagus,1
APLIKASI AMPAS SUSAH LOGIN,0
Line susah login ribet bgt si 🙄,0
good,1
line please make it so that pc can be a main device instead of only secondary please let us backup chats on pc please please please the world will be such a better place 🙏🏻🙏🏻🙏🏻,0
"login eror mulu, sesi berakhir lah, verifikasi diblokir lah",0
ga bisa daftar di blokir mulu anj,0
Cant login Why ?,0
Susahh bgt loginny capek gw,0
"Better you optmize this app, very lagging, very buffering, very bad to people use this app, telegram very better than line, noted",0
sudah download tapi tidak bisa terhubung dan tidak bisa masuk dalam LINE. solusinya gimana MIN?,0
Susah login nya ..mhon maaf jd sy uninstal trmksh,0
Aplikasi error parah,0
"Balikin line yang kaya dulu, yang bisa login lewat facebook",0
Kenapa saya daftar verifikasi di blokir?,0
verifikasi blokir mulu anjg,0
"Aneh tiba"" akun saya ke blokir sementara, saya Padahal GA ada ngapain"" cuman ngegame doang dari line tiba"" Di blokir sementara gw kasih bintang 1 lah pelayanan line buruk",0
goodjob,1
Nyaman dengan aplikasi ini...,1
Mau login verifikasi di blokir gak jls ni aplikasi,0
Aplikasi terbaik untuk komunikasi,1
sangat bagus,1
Bagus,1
Fitur voom hilang,0
Mau login aja sudah bangett kocakkk,0
gua login pake google nah HP gua ke reset pas mau login line malah harus minta kode pindah padahal perangkat yg pake cuma HP gua doang trs gimana balikin nya,0
Tolong di benerin dong itu masa mau login verifikasi di blokir sementara,0
Buruk ga bisa daftar pake nomer indo,0
Kenapa kok GK bisa login pake Facebook?,0
Kerennn,1
"Mohon maaf line sekarang tidak bisa login Facebook, padahal banyak foto kenangan yang di simpan tolong perbaiki",0
Karna belum bisa menambahkan id teman kalo sebelumnya bisa kenapa gak bisa itu pertama Kedua biasanya bisa pindah ke nomor telepon sekarang sudah tidak bisa haduh jangan dipersulit lagi cukup kehidupan saja jangan apk ini juga donk,1
Ok,1
kenapa sering error??? tidak bisa mengirim dan menerima pesan,0
semakin sulit untuk login,0
APK KHWNNNTLLL BYK BUG & ERROR,0
wey masih aja gak tersedia mau daftar line susah amat pake nomor telepon dengan kode +62 kalian jangan kalah saing sama meta dong udah global tuh meta banyak inovasi sekarang,0
Kenapa verifikasi saya di blokir? 24 jam saya tungguin gak ada perubahan,0
Tolong update banyak bug itu.,1
"Mau pindah device aja ribet banget, pake cara lain tetep ngk guna, udah pake email suruh tetep masukin code yang ada pada aplikasi yang udah login sebelumnya, padahal yang login dah hapus data, gimana masuk nya, di kasih petunjuk dari dokumentasi nya berbeda dengan yang di dapat pada aplikasi, menurut gw ini aplikasi sosial media paling susah untuk sekedar login",0
"Kenpa akun saya hilang? Alamat email saya tidak lagi terdaftar krn sudah lama tidak saya buka, data saya smua ada di line knpa ini line",0
Masa daftar aja gak bisa di blokir hpnya,0
Makin kesini makin aneh ga bisa masuk akun,0
Aplikasi gak jelas lemot banget banyak bug,0
Sangat luar biasa,1
g bs masuk,0
"Apk enggak jelas hp rusak/hilang mau masuk akun yang dulu tidak bisa , lupa kata sandi bukan diarahkan ke mana malah pemberitahuan informasi aja harus ada koneksi ke email , pdhl dulu enggak ribet kaya sekrng , mana saya dulu tidak tidak dicantolkan ke email / email dlu lupa lagi , Tolonglah dipermudah untuk login semisal lupa sandi dan kalau belum tautkan email kan masih ada nomor hp aktif pakai kode otp e / konfirmasi ke nomor gitu , bukan tambah sulit",0
Bagus tapi diperkuat lagi,1
Line cantik and mantap,1
Baguss,1
"Akun lama dah ga tau gimana lagi login nya,Login Facebook udah di hilangkan gimana coba orang yang login dari Facebook dah ga bisa lagi ayo lah developer Facebook nya adakan lagi ribet banget login nya",0
"Line sekarang👎GK bisa daftar , login pun ribet amat mending klw di ACC ini banyak cincong kaga d ACC ,",0
Kenapa saya ga bisa daftar harus upgrade sedangkan di pelestor ga ada,0
Saya tidak bisa login ataupun registrasi,0
Nomer telpon tidak bisa ditambahkan di wilayah anda!!! Kenapa ga sekalian aja ga bisa didownload diwilayah anda😇,0
Sangat Yaman pake mensenjer dan mudah dan cepat,0
"Login pke no hp / gmail nggk bisa"" verifikasi untuk sementara di blokir"" kan pekok.",0
dicoba dulu,1
Kgk bsa login lewat fb,0
blokir ae terus,0
"Kalo uda pake nomer hp yg sama ngapain musti confirm dari perangkat yg lama dulu.. tengoklah whatsapp ga pake ribet, endingnya line aku uninstall.. good bye.. liat aja aplikasi ini akan punah tinggal kenangan",0
kocak line masa harus nunggu blokir sementara nya beres dulu baru bisa login,0
"aneh, mau login akun sendri ko malah gkbisa",0
Akun saya ditautkan FB dulu cara kembaliin ny bagaimana ya nomer hp ny jg g ditautkan cara ngembaliin ny gmn ya dlu ditautkan Facebook,1
"Good,, Kdepan nya smga LBH baik lg",1
Josss,1
Kenapa waktu menambahkan teman otomatis tidak bisa,0
Dapp Portal bug,0
Tidak bisa login. Sangat buruk,0
Semangat,0
gak bisa di update padahal masih aman semua..,0
Menyusahkan pengguna saat pindah perangkat,0
Mangap no yang mau di kait salah,0
👍👍👍,1
Tolong ini saya masuk ke grup tapi eror terus,0
Setiap login di persulit akhirnya semua data penting hilang dan history chat dengan teman lama maupun grup organisasi hilang,0
Diblokir terus,0
kocak apk gajelas,0
Masukin no telpon gak bisa Selalu salah wilayah/negara Padahal udah pilih indonesia,1
"Ini pp line saya tiba"" hilang sendiri selang beberapa menit kenapa yaaa capek banget rasanya,coba tolong dong line nanti klo normal lagi saya kasih rating 5",0
Gk bisa login,0
This app suck whatsapp better,0
Aplikasi cacat selalu error padahal ga ngapa ngapain,0
aplikasi gk jelas error mulu apa apa error pantes sepi,0
"Tolong dong untuk bisa login/masuk bisa menggunakan fb seperti dahulu, karena akun saya hanya bisa masuk lewat Facebook/meta .",0
"Ko di saya notifikasinya ga masuk ya, malah geter aja,gimana ini, malah di kira sombong saya",0
"bagus sih, cuman kok kalo ngetik gaada abjad nya yang warna warni gituu? atau emang dari peraturannya??",1
"Aplikasi taekkk!!! Aplikasi apaan ini, susah sekali masuknya/ login. Padahal dah berkali-kali pakai nomor baru ataupun yg lama, tetep jg gak bisa masuk. Yakin mending hapus aja aplikasi ini!",0
Nice,1
Akun saya tiba tiba di block karna bermain mini dapps ..,0
"mau log in aja susahnya minta ampun, mana bisa anjir dapet kode verifikasi di akun yang sudah di log out, mikir 👊🏻👊🏻👊🏻",0
Kocak bgt mau masukin nomor gak bisa. Apa karena pakai tri? Masaa ribet,0
"Akun saya terus gimana yg login lewat nomor telefon masa iya saya harus buat akun baru kan gk logis banget data"" saya ada di akun tersebut tolong diperbaikki aplikasi nya!!!",0
mau bikin akun tapi verifikasi di blokir sementara terus agak aneh emang jelek kali,0
Tambah bahasa Indonesia dong di browser nya,1
Bagus banget,1
Tida bisa login menggunakan Google padahal di akun Google ada line yang tersangkut saya sangat kecewa,0
"Lah, masa Iyah gabisa login setelah di update. Padahal no dan email masih aktif. Malah akun tidak terdaftar",0
yes and okay,0
Gak jelaskan NIH apk mau daftar/login MALAH di suruh update padahal dah update/install gak jelas²,0
"dapp to slow ,,, loading",0
"Aplikasi cct, masa cuma karena hp kereset akun hilang, disuruh verivikasi pindah akun padahal ga login di perangkat manapun",0
"Terlalu ribet untuk pindah akun, ingin login ke akun yg lupa sandai saja susah, pemuliah kata sandi saja membuat pusing kepala. Terlalu ribet aplikasi ini",0
"Ngasih fitur miniapp tapi susah masuk ke portal nya stuck , benerin dulu fitur nya baru launching ... Jadi kesel .",0
Lawak sekarang mah Hp lama rusak ganti hp baru Lah kok disuruh kirim kode di line lama Hadeh tolong solusinya Masa gak bisa login,0
Baik,1
"""To the developers at Line Corporation, I'm making a heartfelt request to bring back the game Line Fighters. I've been longing to play it again, and I firmly believe that if it's re-released, it has the potential to compete with other popular games. Please consider reviving Line Fighters. I'm confident that it will attract a new wave of players and rekindle the excitement of its loyal fan base. Thank you for taking the time to consider my request. I eagerly await the return of Line Fighter",1
menuju dunia tanpa batas saran (terjemahan di web3 nya di lengkapi),1
halo kaka ini gimananya saya baru download baru banget ini mah tapi ko pas mau daftar malah di suruh update line padahal kan baru downlad banget ini ada masalah apanya?,1
Aplikasi paling TOLOL. Gak bisa di akses sama sekali,0
