userName,score,at,content
Pengguna Google,4,2025-02-06 18:03:11,Nomor kontak tidak bisa terdaftar
Pengguna Google,1,2025-02-06 17:10:05,Apk tolol susah di buka
Pengguna Google,1,2025-02-06 16:17:22,Kenapa selalu eror aja
Pengguna Google,4,2025-02-06 15:07:57,suru di perbarui tp gk jadi
Pengguna Google,1,2025-02-06 14:58:28,"Kecewa updetan tambah aneh login FB hilang, harus ada di HP satunya untk verifikasi, logout semua device= akun ilang verif kluar di akun yg masi login di hp sblm nya klo misal gaada hp sblm nya gmn? Yauda ilang buset 2 akun ilang semua akun getrich jg ilang badutt"""
Pengguna Google,1,2025-02-06 13:38:26,Ribet banget
Pengguna Google,1,2025-02-06 13:09:54,Customer servicenya Slow respon
Pengguna Google,1,2025-02-06 12:51:39,tolong ini di perbaiki mau login ke google loading mulu
Pengguna Google,2,2025-02-06 10:36:36,Login jangan di persulit lah min kek mau ngelamar kerja Bae bjir🗿
Pengguna Google,1,2025-02-06 09:53:03,"Please, my account wants to log in again to the same email but it doesn't work"
Pengguna Google,1,2025-02-06 07:30:20,Not work
Pengguna Google,5,2025-02-06 06:06:40,Good apk
Pengguna Google,5,2025-02-06 04:52:45,Kurang bagus
Pengguna Google,1,2025-02-06 03:40:39,Apk sampah akun gua di blokir gak jelas
Pengguna Google,1,2025-02-06 03:10:48,"Buruk bgt line najis masa line gua ada iklan nya padahal udah dilaporan lah tetep aja ga ilang2, jgn download line ga bagus skrng terimakasih"
Pengguna Google,1,2025-02-06 03:06:39,Tidak bisa menambahkan nomor telepon cok gmn caranya neh!??
Pengguna Google,1,2025-02-06 01:51:40,"Apa apaan ini bikin id pengguna aja ga bisa, selalu koneksi buruk mulu gajelas gua udh login daftar baru pake beberapa gmail hasilnya msh begitu najis"
Pengguna Google,5,2025-02-06 01:26:36,Baik
Pengguna Google,5,2025-02-06 01:13:20,Msih belom bisa
Pengguna Google,1,2025-02-06 00:28:18,Kenapa sekarang masukan nomer hp tapi tidak terdapat di negara Padahal udah bener masukin nomer nya gimana sih ini jadi jelek apk nya makin ribet bukan nya makin lama makin simpel !!
Pengguna Google,5,2025-02-06 00:07:14,Gud
Pengguna Google,1,2025-02-05 19:06:56,Gajelas
Pengguna Google,5,2025-02-05 18:16:38,Good
Pengguna Google,1,2025-02-05 14:04:28,Aplikasinya ngelag banyak makan kouta
Pengguna Google,1,2025-02-05 13:27:34,aplikasi yang membosankan. pelan2 mulai ditinggalkan user dan sekarnag uda berasa banget. Skrng klo tuker kontak udah ga nanya id line tapi whatsapp!
Pengguna Google,1,2025-02-05 13:06:23,"Gabisa login, malah jadi akunnya orang lain pas mau login lagi wkwk"
Pengguna Google,1,2025-02-05 12:57:37,buka dapps nya lama bgt
Pengguna Google,2,2025-02-05 10:33:14,Kenapa tetap gak conect
Pengguna Google,1,2025-02-05 09:47:27,Ngk bisa di donlod
Pengguna Google,5,2025-02-05 09:22:19,bagus
Pengguna Google,5,2025-02-05 08:40:41,Lumayan bagus
Pengguna Google,5,2025-02-05 06:36:02,"Susah masuk akunya,padahal bikin sandi nya sama tapi gak bisa bisa ada yang tau kenapa yaa"
Pengguna Google,1,2025-02-05 05:19:51,Gak bisa daftar/login
Pengguna Google,5,2025-02-05 03:56:33,Line minidapp is coming
Pengguna Google,1,2025-02-05 02:53:52,gasuka banget sama aplikasi nya masa aku gabisa masuk terus
Pengguna Google,1,2025-02-04 22:28:14,"di suruh verifikasi ke hp yang lama sedangkan hp lama gw udh gw restart pass download harus verifikasi hp lama, lah aneh amat udh jelas jelas itu hp lama nya yaa kalo begini jatoh nya akun line gw ilang atuh njeng"
Pengguna Google,1,2025-02-04 20:58:27,"baru daftar kok ""Verifikasi di blokir sementara"" gimana cara pakenya ni aplikasi apaan dah, tolong diperbaiki. ada yang sama?"
Pengguna Google,4,2025-02-04 17:48:12,"suka bgt sm line tapi mohon bgt sih buat line voom nya jgn di ilangin jgn buat thai, taiwan sm jepang doang. gue butuh bgt line voom"
Pengguna Google,1,2025-02-04 17:06:20,APLIKASI BURIK
Pengguna Google,5,2025-02-04 16:23:34,Bagus
Pengguna Google,3,2025-02-04 15:55:38,"Asli kecewa sih banyak temen-temen yg ga online lagi, di tambah fitur voom mau di batasi. Gatau gmna jadinya ini aplikasi jadi tambah sepi banget."
Pengguna Google,1,2025-02-04 14:51:06,Stupid app
Pengguna Google,1,2025-02-04 13:36:45,Tidak bisa menambahkan no.telepon tulisan di linenya no.telepon tidak terdaftar dalam wilayah anda
Pengguna Google,5,2025-02-04 13:14:19,Mantap
Pengguna Google,2,2025-02-04 12:51:42,"ribet banget sih mau nambahin nomer , padahal udah bener kok malah muncul notifikasi (nomer telepon tidak dapat ditambahkan di negara/wilayah anda) terus gimana caranya biar bisa nggak mungkin pindah negara cuma buat daftar 🗿"
Pengguna Google,1,2025-02-04 12:37:37,"We ini saya gagal login karna koneksi internet,pas mau login lagi malah verifikasi di blokir njirr,anehh"
Pengguna Google,1,2025-02-04 12:27:49,"Akun gw ga bisa dipake gimana ini kocak, cuman login aja susah amat"
Pengguna Google,1,2025-02-04 12:24:27,Dikit dikit ngga bisa daftar verifikasi di blokir Login ngga bisa Pokoknya jelek Terlalu maksain hadirkan airdrop Kalau mau hadirkan airdrop itu kayak telegram dong Mau pakai bnyak akun ngga ada namanya di blokir Kalau masalah blokir itu dari pihak def yg Adain airdrop dlm line bukan line Kalau mau login atau daftar verifikasi di blokir Makanya lebih melesat naik rate telegram Apk line harus perbaiki itu Bikin kayak telegram mau bikin berapa akun boleh krna udah hadirkan airdrop
Pengguna Google,5,2025-02-04 12:18:09,Nice👍
Pengguna Google,2,2025-02-04 11:27:00,"Aku kasi dua aja deh bintang nya soalnya aplikasi nya udah nggak Nerima nomor dari negara ini lagi, dicoba berkali-kali tetap nggak bisa kenapa nya"
Pengguna Google,3,2025-02-04 10:46:49,Mengapa saya tidak bisa login ya padahal internet saya ini aman - aman saja sudah di install ulang bahkan di restart Hpnya tetap saja tisak bisa. Sebelum di install ulangpun saya gabisa mengirim pesan sedangkan pengguna lain saya lihat bisa
Pengguna Google,1,2025-02-04 09:31:44,"Kenapa sering error, pesan saya tidak masuk ke orang lain, dan tidak bisa menambahkan kontak"
Pengguna Google,5,2025-02-04 09:25:10,Mantap
Pengguna Google,5,2025-02-04 06:44:31,Terlalu dibuat Jolodong yruu opo...
Pengguna Google,5,2025-02-04 05:31:02,Terima kasih Line Dan KAIA berkat event KAIA saya dalam 7hari bisa dapat 6.5juta😍😍😍 Jangan lupa adain event event selanjutnya mantap line🔥🔥🔥
Pengguna Google,5,2025-02-04 02:06:35,Gacorrrr
Pengguna Google,5,2025-02-04 01:20:59,Bagus sngt membantu
Pengguna Google,5,2025-02-03 23:19:27,So amazing
Pengguna Google,5,2025-02-03 18:57:09,Bagusss
Pengguna Google,1,2025-02-03 17:51:49,Daftar akun baru sangat susah
Pengguna Google,1,2025-02-03 17:50:41,Busuk
Pengguna Google,1,2025-02-03 16:56:26,tolong kembalikan login via Facebook
Pengguna Google,3,2025-02-03 16:43:46,Knpa saat mau daftar pkai nomer gk bisa min???
Pengguna Google,1,2025-02-03 15:12:54,Asu
Pengguna Google,1,2025-02-03 14:13:38,Tidak ada fitur upload foto/ video dari galeri untuk story line voom di hp google pixel 7 pro Hanya ada fitur upload foto/video secara langsung dari kamera aplikasi line. Info solusinya
Pengguna Google,1,2025-02-03 13:39:55,"Bro, don't make Web3 one application too heavy, make LINEWEB3 specifically for miniapps"
Pengguna Google,1,2025-02-03 13:21:43,Sangat kecewa karena mau masuk akun lama ribet kaya mau daftar hutang
Pengguna Google,4,2025-02-03 12:36:22,Masa nggak bisa pake akun baru
Pengguna Google,1,2025-02-03 11:39:13,error ga bisa dibuka
Pengguna Google,5,2025-02-03 11:32:44,"Aplikasi mantap, mulai sekarang aku pakai line🚀"
Pengguna Google,5,2025-02-03 11:24:09,Ty line
Pengguna Google,1,2025-02-03 10:45:22,Voom just 3 country how about my wallet cannot acces? ur apk be dead like before
Pengguna Google,1,2025-02-03 09:43:12,Kok ga bisa daftar yaa? Harus update dan ga bisa di update
Pengguna Google,5,2025-02-03 09:41:54,Bagus banget!!
Pengguna Google,1,2025-02-03 08:06:45,Dump
Pengguna Google,5,2025-02-03 07:22:17,Cung yang buat beli tiket sultan squad
Pengguna Google,5,2025-02-03 05:02:49,Bagus
Pengguna Google,1,2025-02-03 03:43:06,Aneh kenapa gak bisa daftar dari hp sndiri
Pengguna Google,5,2025-02-03 02:42:02,Kenapa sekarang LINE tidak bisa di akses ya ? Bahkan sampai nyoba uninstall ulang di dua gadget yang berbeda tp ttp aja ga bisa ? Ada tulisan ( tidak dapat terhubung ke internet. Periksa koneksi anda dan coba lagi ) Tolong dong segera di perbaiki
Pengguna Google,1,2025-02-03 01:37:24,"Kenapa setiap daftar nomor selalu tidak bisa ya, mohon bantuan nya"
Pengguna Google,5,2025-02-03 00:53:10,Knpa malahan ngak bisa masuk lgi yaa
Pengguna Google,1,2025-02-03 00:14:20,Tiba tiba ke block tanpa alasan yang jelas. Woy kapan ini Akun gua ke buka?
Pengguna Google,2,2025-02-02 23:46:43,Hewan apa kau dikit² blokir
Pengguna Google,1,2025-02-02 23:25:16,"Wanting to switch devices is really complicated, using other methods still doesn't work, I've used an email asking me to still enter the code that was in the application I was previously logged in to, even though the one I logged in to has deleted the data, what do I do?"
Pengguna Google,1,2025-02-02 23:08:22,sekarang susah login malah akun di blok sementara
Pengguna Google,5,2025-02-02 16:50:52,Sangat suka bngtt
Pengguna Google,1,2025-02-02 16:23:26,line cacat bangetttt ngestak terussss
Pengguna Google,2,2025-02-02 15:25:48,tidak bisa menautkan nomor telepon
Pengguna Google,2,2025-02-02 15:12:59,"Tolong dengan sangat-sangat di perhatikan, aplikasi ini banyak Bug nya !!!"
Pengguna Google,1,2025-02-02 14:45:28,"aplikasi ampas, makin kesini makin gajelas ribet banget buat login ulang di device yg baru. udh dicoba berbagai cara tetap ga bisa alhasil harus buat gmail/ no telepon yg baru"
Pengguna Google,1,2025-02-02 14:18:23,"Tolong kembalikan lagi ,log in lewat Facebook, soalnya ada banyak game line saya yg hilang karna GK bisa log in lewat Facebook lagi"
Pengguna Google,5,2025-02-02 12:17:43,Kenapa akun saya tidak bisa menambahkan no telpon
Pengguna Google,5,2025-02-02 12:07:16,Saya suka sekali
Pengguna Google,5,2025-02-02 12:03:21,Oke
Pengguna Google,1,2025-02-02 09:20:43,GK bisa login dan daftar
Pengguna Google,1,2025-02-02 08:31:02,"Ribet taii harus pindah akun pindah akun segala ,coba di setting cukup dengan gmail ,aplikasi Bodoh menyusahkan"
Pengguna Google,1,2025-02-02 08:08:26,masuk aja gabisa apalgi login huh? di blokir trs
Pengguna Google,2,2025-02-02 07:33:24,Usaha pembaharuan sistem baru yang mudah dioprasikan. Atau anda kehilangan peminat.
Pengguna Google,1,2025-02-02 07:32:22,KAIA LU JEBOL BOSSS FREE MONEY
Pengguna Google,1,2025-02-02 07:11:15,jelek
Pengguna Google,1,2025-02-02 05:55:39,Jelek
Pengguna Google,5,2025-02-02 05:51:30,Bagus sekali
Pengguna Google,1,2025-02-02 05:31:05,"saya enggak bisa masuk, alasenya tidak ada koneksi"
Pengguna Google,1,2025-02-02 04:45:06,Aplikasi sampah login juga di persulit harus verivikasi pindah akun gimana mau mempermudah pengguna malah di persulit
Pengguna Google,1,2025-02-02 04:29:35,Error' gak bisa daftar
Pengguna Google,1,2025-02-02 04:26:49,"Sangat merepotkan, pindah akun susah banyak bla bla akhirnya nggak bisa"
Pengguna Google,5,2025-02-02 04:09:38,kalo fitur VOM hilang bintang - 4
Pengguna Google,1,2025-02-02 02:35:14,Info dong.. Line saya di blokir Gimana cara ngatasinnya????
Pengguna Google,5,2025-02-02 02:12:48,aplikasinya sangat bagus dan ringan
Pengguna Google,1,2025-02-02 01:18:27,"Aplikasi tidak berguna, sekedar login saja susah nya minta ampun"
Pengguna Google,4,2025-02-02 00:46:00,👍
Pengguna Google,1,2025-02-02 00:15:18,Tolong dong adain login lewat fb kak. Aku hanya lewat fb kalau login
Pengguna Google,1,2025-02-01 22:49:31,"It is difficult to log in/move accounts on the same or different devices, even though the data is on the device itself, but the features for accessing accounts in the application are very limited."
Pengguna Google,1,2025-02-01 18:34:02,"apk lemot beud, buka wallet aja ga bisa, gimana klo mau main minigame, saran di perbaiki min"
Pengguna Google,1,2025-02-01 18:26:57,"data aplikasi tidak sengaja terhapus dan harus login ulang, saat login malah diminta kode pindah akun, mau login ulang aja ribet, hilang sudah akun saya"
Pengguna Google,1,2025-02-01 16:53:27,Woii balikin opc plis😭😭😭
Pengguna Google,1,2025-02-01 16:23:42,"Sudah download mau login susah, padahal akun sudah lama pake, sekarang tidak bisa login."
Pengguna Google,5,2025-02-01 13:46:00,Cepat mengistal
Pengguna Google,3,2025-02-01 13:40:00,Bagus
Pengguna Google,1,2025-02-01 12:47:39,APLIKASI AMPAS SUSAH LOGIN
Pengguna Google,1,2025-02-01 11:08:11,Line susah login ribet bgt si 🙄
Pengguna Google,5,2025-02-01 10:53:07,good
Pengguna Google,2,2025-02-01 10:31:41,line please make it so that pc can be a main device instead of only secondary please let us backup chats on pc please please please the world will be such a better place 🙏🏻🙏🏻🙏🏻
Pengguna Google,1,2025-02-01 10:09:51,"login eror mulu, sesi berakhir lah, verifikasi diblokir lah"
Pengguna Google,1,2025-02-01 08:51:43,ga bisa daftar di blokir mulu anj
Pengguna Google,1,2025-02-01 07:49:02,Cant login Why ?
Pengguna Google,1,2025-02-01 07:26:29,Susahh bgt loginny capek gw
Pengguna Google,1,2025-02-01 05:27:51,"Better you optmize this app, very lagging, very buffering, very bad to people use this app, telegram very better than line, noted"
Pengguna Google,2,2025-02-01 03:39:00,sudah download tapi tidak bisa terhubung dan tidak bisa masuk dalam LINE. solusinya gimana MIN?
Pengguna Google,1,2025-02-01 03:02:30,Susah login nya ..mhon maaf jd sy uninstal trmksh
Pengguna Google,1,2025-01-31 23:12:12,Aplikasi error parah
Pengguna Google,1,2025-01-31 22:09:43,"Balikin line yang kaya dulu, yang bisa login lewat facebook"
Pengguna Google,1,2025-01-31 19:57:05,Kenapa saya daftar verifikasi di blokir?
Pengguna Google,1,2025-01-31 19:54:04,verifikasi blokir mulu anjg
Pengguna Google,1,2025-01-31 18:21:41,"Aneh tiba"" akun saya ke blokir sementara, saya Padahal GA ada ngapain"" cuman ngegame doang dari line tiba"" Di blokir sementara gw kasih bintang 1 lah pelayanan line buruk"
Pengguna Google,5,2025-01-31 17:47:38,goodjob
Pengguna Google,5,2025-01-31 17:21:54,Nyaman dengan aplikasi ini...
Pengguna Google,1,2025-01-31 16:55:59,Mau login verifikasi di blokir gak jls ni aplikasi
Pengguna Google,5,2025-01-31 14:43:47,Aplikasi terbaik untuk komunikasi
Pengguna Google,5,2025-01-31 12:58:55,sangat bagus
Pengguna Google,5,2025-01-31 12:57:19,Bagus
Pengguna Google,1,2025-01-31 09:17:01,Fitur voom hilang
Pengguna Google,1,2025-01-31 08:43:42,Mau login aja sudah bangett kocakkk
Pengguna Google,1,2025-01-31 08:22:12,gua login pake google nah HP gua ke reset pas mau login line malah harus minta kode pindah padahal perangkat yg pake cuma HP gua doang trs gimana balikin nya
Pengguna Google,1,2025-01-31 07:09:06,Tolong di benerin dong itu masa mau login verifikasi di blokir sementara
Pengguna Google,1,2025-01-31 06:55:33,Buruk ga bisa daftar pake nomer indo
Pengguna Google,1,2025-01-31 06:48:13,Kenapa kok GK bisa login pake Facebook?
Pengguna Google,5,2025-01-31 05:53:13,Kerennn
Pengguna Google,1,2025-01-31 05:34:42,"Mohon maaf line sekarang tidak bisa login Facebook, padahal banyak foto kenangan yang di simpan tolong perbaiki"
Pengguna Google,3,2025-01-31 05:18:28,Karna belum bisa menambahkan id teman kalo sebelumnya bisa kenapa gak bisa itu pertama Kedua biasanya bisa pindah ke nomor telepon sekarang sudah tidak bisa haduh jangan dipersulit lagi cukup kehidupan saja jangan apk ini juga donk
Pengguna Google,5,2025-01-31 02:39:38,Ok
Pengguna Google,1,2025-01-31 01:52:37,kenapa sering error??? tidak bisa mengirim dan menerima pesan
Pengguna Google,1,2025-01-31 01:04:11,semakin sulit untuk login
Pengguna Google,1,2025-01-31 00:44:51,APK KHWNNNTLLL BYK BUG & ERROR
Pengguna Google,1,2025-01-31 00:30:35,wey masih aja gak tersedia mau daftar line susah amat pake nomor telepon dengan kode +62 kalian jangan kalah saing sama meta dong udah global tuh meta banyak inovasi sekarang
Pengguna Google,1,2025-01-31 00:18:23,Kenapa verifikasi saya di blokir? 24 jam saya tungguin gak ada perubahan
Pengguna Google,3,2025-01-30 22:42:45,Tolong update banyak bug itu.
Pengguna Google,1,2025-01-30 18:20:33,"Mau pindah device aja ribet banget, pake cara lain tetep ngk guna, udah pake email suruh tetep masukin code yang ada pada aplikasi yang udah login sebelumnya, padahal yang login dah hapus data, gimana masuk nya, di kasih petunjuk dari dokumentasi nya berbeda dengan yang di dapat pada aplikasi, menurut gw ini aplikasi sosial media paling susah untuk sekedar login"
Pengguna Google,1,2025-01-30 17:07:35,"Kenpa akun saya hilang? Alamat email saya tidak lagi terdaftar krn sudah lama tidak saya buka, data saya smua ada di line knpa ini line"
Pengguna Google,1,2025-01-30 16:55:05,Masa daftar aja gak bisa di blokir hpnya
Pengguna Google,1,2025-01-30 16:48:12,Makin kesini makin aneh ga bisa masuk akun
Pengguna Google,1,2025-01-30 16:39:42,Aplikasi gak jelas lemot banget banyak bug
Pengguna Google,5,2025-01-30 15:56:00,Sangat luar biasa
Pengguna Google,1,2025-01-30 15:34:41,g bs masuk
Pengguna Google,1,2025-01-30 15:28:46,"Apk enggak jelas hp rusak/hilang mau masuk akun yang dulu tidak bisa , lupa kata sandi bukan diarahkan ke mana malah pemberitahuan informasi aja harus ada koneksi ke email , pdhl dulu enggak ribet kaya sekrng , mana saya dulu tidak tidak dicantolkan ke email / email dlu lupa lagi , Tolonglah dipermudah untuk login semisal lupa sandi dan kalau belum tautkan email kan masih ada nomor hp aktif pakai kode otp e / konfirmasi ke nomor gitu , bukan tambah sulit"
Pengguna Google,5,2025-01-30 14:02:20,Bagus tapi diperkuat lagi
Pengguna Google,5,2025-01-30 13:15:02,Line cantik and mantap
Pengguna Google,5,2025-01-30 12:59:06,Baguss
Pengguna Google,1,2025-01-30 12:53:04,"Akun lama dah ga tau gimana lagi login nya,Login Facebook udah di hilangkan gimana coba orang yang login dari Facebook dah ga bisa lagi ayo lah developer Facebook nya adakan lagi ribet banget login nya"
Pengguna Google,1,2025-01-30 12:25:38,"Line sekarang👎GK bisa daftar , login pun ribet amat mending klw di ACC ini banyak cincong kaga d ACC ,"
Pengguna Google,2,2025-01-30 12:19:02,Kenapa saya ga bisa daftar harus upgrade sedangkan di pelestor ga ada
Pengguna Google,1,2025-01-30 11:58:30,Saya tidak bisa login ataupun registrasi
Pengguna Google,1,2025-01-30 11:54:27,Nomer telpon tidak bisa ditambahkan di wilayah anda!!! Kenapa ga sekalian aja ga bisa didownload diwilayah anda😇
Pengguna Google,2,2025-01-30 10:25:18,Sangat Yaman pake mensenjer dan mudah dan cepat
Pengguna Google,1,2025-01-30 09:35:10,"Login pke no hp / gmail nggk bisa"" verifikasi untuk sementara di blokir"" kan pekok."
